,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH
2018-05-23,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.586301369863014,6.0,4.580821917808219,6.0,4.556164383561644,6.0,6.0,6.0,6.0,4.47945205479452,6.0,5.0,6.0,6.0,6.0,6.0,4.336986301369863,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.183561643835616,6.0,6.0,6.0,6.0,6.0,4.043835616438356,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.673972602739726,3.654794520547945,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.4547945205479453,3.4547945205479453,3.432876712328767,6.0,6.0,6.0,3.3534246575342466,6.0,6.0,6.0,6.0,6.0,6.0,3.282191780821918,3.276712328767123,6.0,6.0,6.0,6.0,3.2246575342465755,6.0,6.0,3.180821917808219,6.0,6.0,6.0,6.0,5.0,6.0,3.063013698630137,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.791780821917808,6.0,5.0,6.0,6.0,2.7726027397260276,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.6986301369863015,6.0,6.0,2.6273972602739724,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.2958904109589042,2.2849315068493152,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.010958904109589,2.9095890410958907,5.0,6.0,6.0,6.0,6.0,1.893150684931507,6.0,6.0,6.0,6.0,1.8246575342465754,6.0,1.8547945205479452,6.0,6.0,6.0,6.0,6.0,6.0,1.7205479452054795,6.0,6.0,1.7315068493150685,6.0,6.0,1.5917808219178082,6.0,1.4931506849315068,6.0,6.0,1.4,1.4219178082191781,6.0,1.284931506849315,1.2493150684931507,1.191780821917808,6.0,1.0,0.9726027397260274,0.958904109589041,0.9561643835616438,6.0,0.8410958904109589,0.7479452054794521,0.2465753424657534,0.13972602739726028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.583561643835616,6.0,4.578082191780822,6.0,4.553424657534246,6.0,6.0,6.0,6.0,4.476712328767123,6.0,5.0,6.0,6.0,6.0,6.0,4.3342465753424655,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.1808219178082195,6.0,6.0,6.0,6.0,6.0,4.041095890410959,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.671232876712329,3.6520547945205477,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.452054794520548,3.452054794520548,3.43013698630137,6.0,6.0,6.0,3.350684931506849,6.0,6.0,6.0,6.0,6.0,6.0,3.2794520547945205,3.2739726027397262,6.0,6.0,6.0,6.0,3.221917808219178,6.0,6.0,3.1780821917808217,6.0,6.0,6.0,6.0,5.0,6.0,3.0602739726027397,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.789041095890411,6.0,5.0,6.0,6.0,2.76986301369863,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.695890410958904,6.0,6.0,2.6246575342465754,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.293150684931507,2.282191780821918,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0082191780821916,2.9068493150684933,5.0,6.0,6.0,6.0,6.0,1.8904109589041096,6.0,6.0,6.0,6.0,1.821917808219178,6.0,1.8520547945205479,6.0,6.0,6.0,6.0,6.0,6.0,1.7178082191780821,6.0,6.0,1.7287671232876711,6.0,6.0,1.589041095890411,6.0,1.4904109589041097,6.0,6.0,1.3972602739726028,1.4191780821917808,6.0,1.2821917808219179,1.2465753424657535,1.189041095890411,6.0,0.9972602739726028,0.9698630136986301,0.9561643835616438,0.9534246575342465,6.0,0.8383561643835616,0.7452054794520548,0.24383561643835616,0.136986301369863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.580821917808219,6.0,4.575342465753424,6.0,4.550684931506849,6.0,6.0,6.0,6.0,4.473972602739726,6.0,5.0,6.0,6.0,6.0,6.0,4.331506849315068,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.178082191780822,6.0,6.0,6.0,6.0,6.0,4.038356164383561,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.6684931506849314,3.649315068493151,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.4493150684931506,3.4493150684931506,3.4273972602739726,6.0,6.0,6.0,3.3479452054794523,6.0,6.0,6.0,6.0,6.0,6.0,3.276712328767123,3.271232876712329,6.0,6.0,6.0,6.0,3.219178082191781,6.0,6.0,3.175342465753425,6.0,6.0,6.0,6.0,5.0,6.0,3.0575342465753423,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.786301369863014,6.0,5.0,6.0,6.0,2.767123287671233,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.6931506849315068,6.0,6.0,2.621917808219178,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.2904109589041095,2.2794520547945205,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0054794520547947,2.904109589041096,5.0,6.0,6.0,6.0,6.0,1.8876712328767122,6.0,6.0,6.0,6.0,1.819178082191781,6.0,1.8493150684931505,6.0,6.0,6.0,6.0,6.0,6.0,1.7150684931506848,6.0,6.0,1.726027397260274,6.0,6.0,1.5863013698630137,6.0,1.4876712328767123,6.0,6.0,1.3945205479452054,1.4164383561643836,6.0,1.2794520547945205,1.2438356164383562,1.1863013698630138,6.0,0.9945205479452055,0.9671232876712329,0.9534246575342465,0.9506849315068493,6.0,0.8356164383561644,0.7424657534246575,0.2410958904109589,0.13424657534246576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-28,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.572602739726028,6.0,4.567123287671233,6.0,4.542465753424658,6.0,6.0,6.0,6.0,4.465753424657534,6.0,5.0,6.0,6.0,6.0,6.0,4.323287671232877,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.16986301369863,6.0,6.0,6.0,6.0,6.0,4.03013698630137,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.66027397260274,3.641095890410959,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.441095890410959,3.441095890410959,3.419178082191781,6.0,6.0,6.0,3.33972602739726,6.0,6.0,6.0,6.0,6.0,6.0,3.2684931506849315,3.263013698630137,6.0,6.0,6.0,6.0,3.210958904109589,6.0,6.0,3.1671232876712327,6.0,6.0,6.0,6.0,5.0,6.0,3.0493150684931507,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.778082191780822,6.0,5.0,6.0,6.0,2.758904109589041,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.684931506849315,6.0,6.0,2.6136986301369864,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.282191780821918,2.271232876712329,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.9972602739726026,2.895890410958904,5.0,6.0,6.0,6.0,6.0,1.8794520547945206,6.0,6.0,6.0,6.0,1.810958904109589,6.0,1.841095890410959,6.0,6.0,6.0,6.0,6.0,6.0,1.7068493150684931,6.0,6.0,1.7178082191780821,6.0,6.0,1.5780821917808219,6.0,1.4794520547945205,6.0,6.0,1.3863013698630138,1.4082191780821918,6.0,1.2712328767123289,1.2356164383561643,1.178082191780822,6.0,0.9863013698630136,0.958904109589041,0.9452054794520548,0.9424657534246575,6.0,0.8273972602739726,0.7342465753424657,0.2328767123287671,0.12602739726027398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.5698630136986305,6.0,4.564383561643836,6.0,4.53972602739726,6.0,6.0,6.0,6.0,4.463013698630137,6.0,5.0,6.0,6.0,6.0,6.0,4.32054794520548,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.167123287671233,6.0,6.0,6.0,6.0,6.0,4.027397260273973,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.6575342465753424,3.638356164383562,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.4383561643835616,3.4383561643835616,3.4164383561643836,6.0,6.0,6.0,3.336986301369863,6.0,6.0,6.0,6.0,6.0,6.0,3.265753424657534,3.26027397260274,6.0,6.0,6.0,6.0,3.208219178082192,6.0,6.0,3.1643835616438354,6.0,6.0,6.0,6.0,5.0,6.0,3.0465753424657533,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.7753424657534245,6.0,5.0,6.0,6.0,2.756164383561644,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.682191780821918,6.0,6.0,2.610958904109589,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.2794520547945205,2.2684931506849315,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.9945205479452055,2.893150684931507,5.0,6.0,6.0,6.0,6.0,1.8767123287671232,6.0,6.0,6.0,6.0,1.808219178082192,6.0,1.8383561643835615,6.0,6.0,6.0,6.0,6.0,6.0,1.7041095890410958,6.0,6.0,1.7150684931506848,6.0,6.0,1.5753424657534247,6.0,1.4767123287671233,6.0,6.0,1.3835616438356164,1.4054794520547946,6.0,1.2684931506849315,1.2328767123287672,1.1753424657534246,6.0,0.9835616438356164,0.9561643835616438,0.9424657534246575,0.9397260273972603,6.0,0.8246575342465754,0.7315068493150685,0.23013698630136986,0.1232876712328767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.567123287671233,6.0,4.561643835616438,6.0,4.536986301369863,6.0,6.0,6.0,6.0,4.46027397260274,6.0,5.0,6.0,6.0,6.0,6.0,4.317808219178082,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.164383561643835,6.0,6.0,6.0,6.0,6.0,4.024657534246575,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.654794520547945,3.6356164383561644,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.4356164383561643,3.4356164383561643,3.4136986301369863,6.0,6.0,6.0,3.334246575342466,6.0,6.0,6.0,6.0,6.0,6.0,3.263013698630137,3.2575342465753425,6.0,6.0,6.0,6.0,3.2054794520547945,6.0,6.0,3.1616438356164385,6.0,6.0,6.0,6.0,5.0,6.0,3.043835616438356,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.7726027397260276,6.0,5.0,6.0,6.0,2.7534246575342465,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.6794520547945204,6.0,6.0,2.6082191780821917,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.276712328767123,2.265753424657534,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.9917808219178084,2.8904109589041096,5.0,6.0,6.0,6.0,6.0,1.8739726027397259,6.0,6.0,6.0,6.0,1.8054794520547945,6.0,1.8356164383561644,6.0,6.0,6.0,6.0,6.0,6.0,1.7013698630136986,6.0,6.0,1.7123287671232876,6.0,6.0,1.5726027397260274,6.0,1.473972602739726,6.0,6.0,1.3808219178082193,1.4027397260273973,6.0,1.2657534246575342,1.2301369863013698,1.1726027397260275,6.0,0.9808219178082191,0.9534246575342465,0.9397260273972603,0.936986301369863,6.0,0.821917808219178,0.7287671232876712,0.2273972602739726,0.12054794520547946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.564383561643836,6.0,4.558904109589041,6.0,4.534246575342466,6.0,6.0,6.0,6.0,4.457534246575342,6.0,5.0,6.0,6.0,6.0,6.0,4.315068493150685,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.161643835616438,6.0,6.0,6.0,6.0,6.0,4.021917808219178,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.6520547945205477,3.632876712328767,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.432876712328767,3.432876712328767,3.410958904109589,6.0,6.0,6.0,3.3315068493150686,6.0,6.0,6.0,6.0,6.0,6.0,3.26027397260274,3.254794520547945,6.0,6.0,6.0,6.0,3.202739726027397,6.0,6.0,3.158904109589041,6.0,6.0,6.0,6.0,5.0,6.0,3.041095890410959,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.76986301369863,6.0,5.0,6.0,6.0,2.750684931506849,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.676712328767123,6.0,6.0,2.6054794520547944,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.2739726027397262,2.263013698630137,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.989041095890411,2.8876712328767122,5.0,6.0,6.0,6.0,6.0,1.8712328767123287,6.0,6.0,6.0,6.0,1.8027397260273972,6.0,1.8328767123287673,6.0,6.0,6.0,6.0,6.0,6.0,1.6986301369863015,6.0,6.0,1.7095890410958905,6.0,6.0,1.56986301369863,6.0,1.4712328767123288,6.0,6.0,1.378082191780822,1.4,6.0,1.263013698630137,1.2273972602739727,1.16986301369863,6.0,0.9780821917808219,0.9506849315068493,0.936986301369863,0.9342465753424658,6.0,0.8191780821917808,0.726027397260274,0.22465753424657534,0.1178082191780822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.561643835616438,6.0,4.556164383561644,6.0,4.531506849315068,6.0,6.0,6.0,6.0,4.454794520547945,6.0,5.0,6.0,6.0,6.0,6.0,4.3123287671232875,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.1589041095890416,6.0,6.0,6.0,6.0,6.0,4.019178082191781,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.649315068493151,3.6301369863013697,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.43013698630137,3.43013698630137,3.4082191780821915,6.0,6.0,6.0,3.328767123287671,6.0,6.0,6.0,6.0,6.0,6.0,3.2575342465753425,3.252054794520548,6.0,6.0,6.0,6.0,3.2,6.0,6.0,3.1561643835616437,6.0,6.0,6.0,6.0,5.0,6.0,3.0383561643835617,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.767123287671233,6.0,5.0,6.0,6.0,2.747945205479452,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.673972602739726,6.0,6.0,2.602739726027397,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.271232876712329,2.26027397260274,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.9863013698630136,2.8849315068493153,5.0,6.0,6.0,6.0,6.0,1.8684931506849316,6.0,6.0,6.0,6.0,1.8,6.0,1.83013698630137,6.0,6.0,6.0,6.0,6.0,6.0,1.6958904109589041,6.0,6.0,1.7068493150684931,6.0,6.0,1.5671232876712329,6.0,1.4684931506849315,6.0,6.0,1.3753424657534246,1.3972602739726028,6.0,1.2602739726027397,1.2246575342465753,1.167123287671233,6.0,0.9753424657534246,0.947945205479452,0.9342465753424658,0.9315068493150684,6.0,0.8164383561643835,0.7232876712328767,0.2219178082191781,0.11506849315068493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.553424657534246,6.0,4.5479452054794525,6.0,4.523287671232877,6.0,6.0,6.0,6.0,4.446575342465754,6.0,5.0,6.0,6.0,6.0,6.0,4.304109589041096,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.1506849315068495,6.0,6.0,6.0,6.0,6.0,4.010958904109589,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.641095890410959,3.621917808219178,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.421917808219178,3.421917808219178,3.4,6.0,6.0,6.0,3.3205479452054796,6.0,6.0,6.0,6.0,6.0,6.0,3.249315068493151,3.243835616438356,6.0,6.0,3.2054794520547945,6.0,3.191780821917808,6.0,6.0,3.147945205479452,6.0,6.0,6.0,6.0,5.0,6.0,3.03013698630137,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.758904109589041,6.0,5.0,6.0,6.0,2.73972602739726,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.6657534246575345,6.0,6.0,2.5945205479452054,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.263013698630137,2.252054794520548,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.978082191780822,2.8767123287671232,5.0,6.0,6.0,6.0,6.0,1.8602739726027397,6.0,6.0,6.0,6.0,1.7917808219178082,6.0,1.821917808219178,6.0,6.0,6.0,6.0,6.0,6.0,1.6876712328767123,6.0,6.0,1.6986301369863015,6.0,6.0,1.558904109589041,6.0,1.4602739726027396,6.0,6.0,1.367123287671233,1.389041095890411,6.0,1.252054794520548,1.2164383561643834,1.158904109589041,6.0,0.9671232876712329,0.9397260273972603,0.9260273972602739,0.9232876712328767,6.0,0.8082191780821918,0.7150684931506849,0.2136986301369863,0.10684931506849316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.550684931506849,6.0,4.545205479452055,6.0,4.52054794520548,6.0,6.0,6.0,6.0,4.443835616438356,6.0,5.0,6.0,6.0,6.0,6.0,4.301369863013699,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.147945205479452,6.0,6.0,6.0,6.0,6.0,4.008219178082192,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.638356164383562,3.6191780821917807,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.419178082191781,3.419178082191781,3.3972602739726026,6.0,6.0,6.0,3.317808219178082,6.0,6.0,6.0,6.0,6.0,6.0,3.2465753424657535,3.241095890410959,6.0,6.0,3.202739726027397,6.0,3.1890410958904107,6.0,6.0,3.1452054794520548,6.0,6.0,6.0,6.0,5.0,6.0,3.0273972602739727,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.756164383561644,6.0,5.0,6.0,6.0,2.736986301369863,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.663013698630137,6.0,6.0,2.5917808219178085,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.26027397260274,2.249315068493151,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.9753424657534246,2.873972602739726,5.0,6.0,6.0,6.0,6.0,1.8575342465753426,6.0,6.0,6.0,6.0,1.7890410958904108,6.0,1.819178082191781,6.0,6.0,6.0,6.0,6.0,6.0,1.6849315068493151,6.0,6.0,1.6958904109589041,6.0,6.0,1.5561643835616439,6.0,1.4575342465753425,6.0,6.0,1.3643835616438356,1.3863013698630138,6.0,1.2493150684931507,1.2136986301369863,1.1561643835616437,6.0,0.9643835616438357,0.936986301369863,0.9232876712328767,0.9205479452054794,6.0,0.8054794520547945,0.7123287671232876,0.21095890410958903,0.10410958904109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
